id_municipio,nome_municipio,sigla_uf,regiao,taxa_alfabetizacao,criancas_nao_alfabetizadas,cluster
2102325,Buriticupu,MA,Nordeste,42.03,444.0,0
2102358,Buritirana,MA,Nordeste,54.91,77.0,0
2102374,Cachoeira Grande,MA,Nordeste,56.05,44.0,0
2102408,Cajapió,MA,Nordeste,64.0,27.0,0
2102507,Cajari,MA,Nordeste,34.09,61.0,0
2102556,Campestre do Maranhão,MA,Nordeste,61.69,74.0,2
2102606,Cândido Mendes,MA,Nordeste,49.54,120.0,0
2102705,Cantanhede,MA,Nordeste,70.84,65.0,2
2102754,Capinzal do Norte,MA,Nordeste,91.14,9.0,2
2102804,Carolina,MA,Nordeste,50.96,139.0,0
2102903,Carutapera,MA,Nordeste,61.23,130.0,0
2103000,Caxias,MA,Nordeste,55.15,751.0,0
2103109,Cedral,MA,Nordeste,66.85,30.0,2
2103125,Central do Maranhão,MA,Nordeste,84.42,15.0,2
2103158,Centro do Guilherme,MA,Nordeste,87.92,15.0,2
2103174,Centro Novo do Maranhão,MA,Nordeste,36.87,119.0,0
2103208,Chapadinha,MA,Nordeste,41.64,417.0,0
2103257,Cidelândia,MA,Nordeste,86.25,24.0,2
2103307,Codó,MA,Nordeste,50.85,645.0,0
2103406,Coelho Neto,MA,Nordeste,76.13,115.0,2
2103505,Colinas,MA,Nordeste,49.9,213.0,0
2103554,Conceição do Lago-Açu,MA,Nordeste,54.25,90.0,0
2103604,Coroatá,MA,Nordeste,55.72,284.0,0
2103703,Cururupu,MA,Nordeste,66.32,100.0,2
2103752,Davinópolis,MA,Nordeste,69.82,48.0,2
2103802,Dom Pedro,MA,Nordeste,43.93,103.0,0
2103901,Duque Bacelar,MA,Nordeste,81.52,33.0,2
2104008,Esperantinópolis,MA,Nordeste,81.48,35.0,2
2104057,Estreito,MA,Nordeste,59.79,224.0,2
2104073,Feira Nova do Maranhão,MA,Nordeste,65.39,39.0,2
2104081,Fernando Falcão,MA,Nordeste,77.75,18.0,2
2104099,Formosa da Serra Negra,MA,Nordeste,84.29,32.0,2
2104107,Fortaleza dos Nogueiras,MA,Nordeste,78.25,44.0,2
2104206,Fortuna,MA,Nordeste,72.06,89.0,2
2104305,Godofredo Viana,MA,Nordeste,88.41,19.0,2
2104404,Gonçalves Dias,MA,Nordeste,66.98,36.0,0
2104503,Governador Archer,MA,Nordeste,78.21,22.0,2
2104552,Governador Edison Lobão,MA,Nordeste,67.47,109.0,2
2104602,Governador Eugênio Barros,MA,Nordeste,48.14,63.0,0
2104628,Governador Luiz Rocha,MA,Nordeste,91.67,8.0,2
2104651,Governador Newton Bello,MA,Nordeste,78.06,20.0,2
2104677,Governador Nunes Freire,MA,Nordeste,60.92,127.0,0
2104701,Graça Aranha,MA,Nordeste,75.66,18.0,2
2104800,Grajaú,MA,Nordeste,45.81,575.0,0
2104909,Guimarães,MA,Nordeste,86.93,18.0,2
2105005,Humberto de Campos,MA,Nordeste,59.23,147.0,0
2105104,Icatu,MA,Nordeste,68.98,75.0,2
2105153,Igarapé do Meio,MA,Nordeste,77.64,33.0,2
2105203,Igarapé Grande,MA,Nordeste,89.12,11.0,2
2105302,Imperatriz,MA,Nordeste,54.73,1364.0,0
2105351,Itaipava do Grajaú,MA,Nordeste,73.0,45.0,2
2105401,Itapecuru Mirim,MA,Nordeste,60.47,317.0,0
2105427,Itinga do Maranhão,MA,Nordeste,60.14,108.0,2
2105450,Jatobá,MA,Nordeste,68.32,31.0,0
2105476,Jenipapo dos Vieiras,MA,Nordeste,69.41,27.0,0
2105500,João Lisboa,MA,Nordeste,55.83,124.0,0
2105609,Joselândia,MA,Nordeste,75.33,31.0,2
2105658,Junco do Maranhão,MA,Nordeste,67.85,30.0,2
2105708,Lago da Pedra,MA,Nordeste,79.38,92.0,2
2105807,Lago do Junco,MA,Nordeste,97.1,2.0,2
2105906,Lago Verde,MA,Nordeste,76.74,29.0,2
2105922,Lagoa do Mato,MA,Nordeste,78.44,17.0,2
2105948,Lago dos Rodrigues,MA,Nordeste,92.3,6.0,2
2105963,Lagoa Grande do Maranhão,MA,Nordeste,97.12,3.0,2
2105989,Lajeado Novo,MA,Nordeste,65.91,28.0,2
2106003,Lima Campos,MA,Nordeste,90.91,12.0,2
2106102,Loreto,MA,Nordeste,66.12,47.0,2
2106201,Luís Domingues,MA,Nordeste,84.96,18.0,2
2106300,Magalhães de Almeida,MA,Nordeste,82.04,26.0,2
2106326,Maracaçumé,MA,Nordeste,41.66,201.0,0
2106359,Marajá do Sena,MA,Nordeste,39.77,28.0,0
2106375,Maranhãozinho,MA,Nordeste,97.62,3.0,1
2106409,Mata Roma,MA,Nordeste,76.86,48.0,2
2106508,Matinha,MA,Nordeste,46.66,104.0,0
2106607,Matões,MA,Nordeste,34.52,197.0,0
2106631,Matões do Norte,MA,Nordeste,57.43,31.0,0
2106672,Milagres do Maranhão,MA,Nordeste,96.86,1.0,1
2106706,Mirador,MA,Nordeste,55.85,105.0,0
2106755,Miranda do Norte,MA,Nordeste,50.54,139.0,0
2106805,Mirinzal,MA,Nordeste,69.38,47.0,2
2106904,Monção,MA,Nordeste,36.19,172.0,0
2107001,Montes Altos,MA,Nordeste,55.28,54.0,0
2107100,Morros,MA,Nordeste,66.97,86.0,2
2107209,Nina Rodrigues,MA,Nordeste,46.84,76.0,0
2107258,Nova Colinas,MA,Nordeste,77.14,16.0,2
2107308,Nova Iorque,MA,Nordeste,51.23,25.0,0
2107357,Nova Olinda do Maranhão,MA,Nordeste,62.21,66.0,0
2107407,Olho d'Água das Cunhãs,MA,Nordeste,58.92,63.0,0
2107456,Olinda Nova do Maranhão,MA,Nordeste,37.65,57.0,0
2107506,Paço do Lumiar,MA,Nordeste,55.55,807.0,0
2107605,Palmeirândia,MA,Nordeste,70.1,39.0,2
2107704,Paraibano,MA,Nordeste,74.67,73.0,2
2107803,Parnarama,MA,Nordeste,54.64,157.0,0
2107902,Passagem Franca,MA,Nordeste,58.42,89.0,0
2108009,Pastos Bons,MA,Nordeste,63.99,87.0,2
2108058,Paulino Neves,MA,Nordeste,68.88,56.0,2
2108108,Paulo Ramos,MA,Nordeste,90.57,20.0,2
2108207,Pedreiras,MA,Nordeste,64.51,104.0,2
2108256,Pedro do Rosário,MA,Nordeste,57.9,89.0,0
2108306,Penalva,MA,Nordeste,63.87,150.0,0
2108405,Peri Mirim,MA,Nordeste,61.03,35.0,0
2108454,Peritoró,MA,Nordeste,70.53,66.0,2
2108504,Pindaré-Mirim,MA,Nordeste,51.09,216.0,0
2108603,Pinheiro,MA,Nordeste,46.81,373.0,0
2108702,Pio XII,MA,Nordeste,63.62,90.0,0
2108801,Pirapemas,MA,Nordeste,42.36,77.0,0
2108900,Poção de Pedras,MA,Nordeste,77.25,20.0,2
2109007,Porto Franco,MA,Nordeste,74.08,76.0,2
2109056,Porto Rico do Maranhão,MA,Nordeste,34.38,33.0,0
2109106,Presidente Dutra,MA,Nordeste,45.12,255.0,0
2109205,Presidente Juscelino,MA,Nordeste,57.94,35.0,0
2109239,Presidente Médici,MA,Nordeste,74.73,18.0,2
2109270,Presidente Sarney,MA,Nordeste,39.62,162.0,0
2109304,Presidente Vargas,MA,Nordeste,47.81,57.0,0
2109403,Primeira Cruz,MA,Nordeste,68.96,33.0,0
2109452,Raposa,MA,Nordeste,48.36,254.0,0
2109502,Riachão,MA,Nordeste,51.85,149.0,0
2109551,Ribamar Fiquene,MA,Nordeste,50.16,33.0,0
2109601,Rosário,MA,Nordeste,57.59,186.0,0
2109700,Sambaíba,MA,Nordeste,77.92,16.0,2
2109759,Santa Filomena do Maranhão,MA,Nordeste,40.91,26.0,0
2109809,Santa Helena,MA,Nordeste,72.74,73.0,2
2109908,Santa Inês,MA,Nordeste,48.49,484.0,0
2110005,Santa Luzia,MA,Nordeste,58.79,316.0,0
2110039,Santa Luzia do Paruá,MA,Nordeste,85.75,36.0,2
2110104,Santa Quitéria do Maranhão,MA,Nordeste,80.18,39.0,2
2110203,Santa Rita,MA,Nordeste,56.53,190.0,0
2110237,Santana do Maranhão,MA,Nordeste,54.17,29.0,0
2110278,Santo Amaro do Maranhão,MA,Nordeste,39.84,86.0,0
2110302,Santo Antônio dos Lopes,MA,Nordeste,72.56,33.0,2
2110401,São Benedito do Rio Preto,MA,Nordeste,38.29,140.0,0
2110500,São Bento,MA,Nordeste,79.26,70.0,2
2110609,São Bernardo,MA,Nordeste,67.87,105.0,2
2110658,São Domingos do Azeitão,MA,Nordeste,36.83,78.0,0
2110708,São Domingos do Maranhão,MA,Nordeste,50.13,191.0,0
2110807,São Félix de Balsas,MA,Nordeste,44.67,22.0,0
2110856,São Francisco do Brejão,MA,Nordeste,42.73,80.0,0
2110906,São Francisco do Maranhão,MA,Nordeste,83.36,24.0,2
2111003,São João Batista,MA,Nordeste,58.42,41.0,0
2111029,São João do Carú,MA,Nordeste,70.67,53.0,2
2111052,São João do Paraíso,MA,Nordeste,43.94,65.0,0
2111078,São João do Soter,MA,Nordeste,53.43,77.0,0
2111102,São João dos Patos,MA,Nordeste,55.14,131.0,0
2111201,São José de Ribamar,MA,Nordeste,56.58,970.0,0
2111250,São José dos Basílios,MA,Nordeste,56.16,32.0,0
2111300,São Luís,MA,Nordeste,56.69,3026.0,0
2111409,São Luís Gonzaga do Maranhão,MA,Nordeste,70.45,44.0,0
2111508,São Mateus do Maranhão,MA,Nordeste,66.15,167.0,2
2111532,São Pedro da Água Branca,MA,Nordeste,55.63,78.0,0
2111573,São Pedro dos Crentes,MA,Nordeste,59.47,33.0,2
2111607,São Raimundo das Mangabeiras,MA,Nordeste,84.49,42.0,2
2111631,São Raimundo do Doca Bezerra,MA,Nordeste,55.34,23.0,0
2111672,São Roberto,MA,Nordeste,35.69,19.0,0
2111706,São Vicente Ferrer,MA,Nordeste,76.83,26.0,2
2111722,Satubinha,MA,Nordeste,79.32,15.0,2
2111748,Senador Alexandre Costa,MA,Nordeste,96.11,4.0,1
2111763,Senador La Rocque,MA,Nordeste,64.13,53.0,0
2111789,Serrano do Maranhão,MA,Nordeste,53.63,37.0,0
2111805,Sítio Novo,MA,Nordeste,54.43,119.0,0
2111904,Sucupira do Norte,MA,Nordeste,60.0,44.0,0
2111953,Sucupira do Riachão,MA,Nordeste,80.65,6.0,2
2112001,Tasso Fragoso,MA,Nordeste,54.9,63.0,2
2112100,Timbiras,MA,Nordeste,44.64,183.0,0
2112209,Timon,MA,Nordeste,75.74,432.0,2
2112233,Trizidela do Vale,MA,Nordeste,90.87,22.0,2
2112274,Tufilândia,MA,Nordeste,36.21,48.0,0
2112308,Tuntum,MA,Nordeste,66.44,107.0,0
2112407,Turiaçu,MA,Nordeste,64.42,114.0,0
2112456,Turilândia,MA,Nordeste,49.67,139.0,0
2112506,Tutóia,MA,Nordeste,57.61,296.0,0
2112605,Urbano Santos,MA,Nordeste,38.62,182.0,0
2112704,Vargem Grande,MA,Nordeste,96.58,18.0,1
2112803,Viana,MA,Nordeste,53.36,261.0,0
2112852,Vila Nova dos Martírios,MA,Nordeste,74.55,45.0,2
2112902,Vitória do Mearim,MA,Nordeste,60.2,108.0,0
2113009,Vitorino Freire,MA,Nordeste,73.11,79.0,2
2114007,Zé Doca,MA,Nordeste,72.29,124.0,2
2200053,Acauã,PI,Nordeste,81.88,11.0,2
2200103,Agricolândia,PI,Nordeste,60.24,25.0,2
2200202,Água Branca,PI,Nordeste,91.98,15.0,1
2200251,Alagoinha do Piauí,PI,Nordeste,74.63,15.0,2
2200277,Alegrete do Piauí,PI,Nordeste,55.26,18.0,0
2200301,Alto Longá,PI,Nordeste,82.42,15.0,1
2200400,Altos,PI,Nordeste,61.8,234.0,0
2200459,Alvorada do Gurguéia,PI,Nordeste,41.74,38.0,0
2200509,Amarante,PI,Nordeste,32.94,134.0,0
2200608,Angical do Piauí,PI,Nordeste,95.88,4.0,1
2200707,Anísio de Abreu,PI,Nordeste,57.01,55.0,0
2200806,Antônio Almeida,PI,Nordeste,73.81,11.0,2
2200905,Aroazes,PI,Nordeste,30.0,22.0,0
2200954,Aroeiras do Itaim,PI,Nordeste,80.95,4.0,1
2201002,Arraial,PI,Nordeste,98.15,1.0,1
2201051,Assunção do Piauí,PI,Nordeste,69.88,25.0,0
2201101,Avelino Lopes,PI,Nordeste,44.97,69.0,0
2201150,Baixa Grande do Ribeiro,PI,Nordeste,81.04,39.0,1
2201176,Barra D'Alcântara,PI,Nordeste,93.18,3.0,1
2201200,Barras,PI,Nordeste,60.13,228.0,0
2201309,Barreiras do Piauí,PI,Nordeste,50.79,14.0,0
2201408,Barro Duro,PI,Nordeste,40.17,32.0,0
2201507,Batalha,PI,Nordeste,46.97,118.0,0
2201556,Bela Vista do Piauí,PI,Nordeste,89.27,4.0,1
2201572,Belém do Piauí,PI,Nordeste,100.0,0.0,1
2201606,Beneditinos,PI,Nordeste,68.48,37.0,2
2201705,Bertolínia,PI,Nordeste,43.42,32.0,0
2201739,Betânia do Piauí,PI,Nordeste,82.77,20.0,2
2201770,Boa Hora,PI,Nordeste,47.14,25.0,0
2201804,Bocaina,PI,Nordeste,55.0,10.0,0
2201903,Bom Jesus,PI,Nordeste,98.95,3.0,1
2201919,Bom Princípio do Piauí,PI,Nordeste,75.93,9.0,2
2201929,Bonfim do Piauí,PI,Nordeste,35.96,57.0,0
2201945,Boqueirão do Piauí,PI,Nordeste,77.1,15.0,2
2201960,Brasileira,PI,Nordeste,42.58,56.0,0
2201988,Brejo do Piauí,PI,Nordeste,95.35,2.0,1
2202000,Buriti dos Lopes,PI,Nordeste,61.68,116.0,0
2202026,Buriti dos Montes,PI,Nordeste,98.33,1.0,1
2202059,Cabeceiras do Piauí,PI,Nordeste,52.32,42.0,0
2202075,Cajazeiras do Piauí,PI,Nordeste,75.0,6.0,2
2202083,Cajueiro da Praia,PI,Nordeste,62.75,53.0,0
2202091,Caldeirão Grande do Piauí,PI,Nordeste,100.0,0.0,1
2202109,Campinas do Piauí,PI,Nordeste,100.0,0.0,1
2202117,Campo Alegre do Fidalgo,PI,Nordeste,59.33,15.0,0
2202133,Campo Grande do Piauí,PI,Nordeste,95.8,3.0,1
2202174,Campo Largo do Piauí,PI,Nordeste,64.26,22.0,1
2202208,Campo Maior,PI,Nordeste,54.48,219.0,0
2202251,Canavieira,PI,Nordeste,86.82,5.0,1
2202307,Canto do Buriti,PI,Nordeste,36.45,148.0,0
2202406,Capitão de Campos,PI,Nordeste,54.01,63.0,0
2202455,Capitão Gervásio Oliveira,PI,Nordeste,77.36,12.0,1
2202505,Caracol,PI,Nordeste,49.31,67.0,0
2202539,Caraúbas do Piauí,PI,Nordeste,68.16,26.0,1
2202554,Caridade do Piauí,PI,Nordeste,58.18,25.0,0
2202604,Castelo do Piauí,PI,Nordeste,82.62,29.0,1
2202653,Caxingó,PI,Nordeste,46.24,24.0,0
2202703,Cocal,PI,Nordeste,83.94,52.0,1
2202711,Cocal de Telha,PI,Nordeste,59.54,25.0,0
2202729,Cocal dos Alves,PI,Nordeste,87.68,10.0,1
2202737,Coivaras,PI,Nordeste,94.48,4.0,1
2202752,Colônia do Gurguéia,PI,Nordeste,89.3,7.0,2
2202778,Colônia do Piauí,PI,Nordeste,42.84,34.0,0
2202802,Conceição do Canindé,PI,Nordeste,70.98,18.0,1
2202851,Coronel José Dias,PI,Nordeste,61.36,17.0,0
2202901,Corrente,PI,Nordeste,37.78,170.0,0
2203008,Cristalândia do Piauí,PI,Nordeste,79.55,18.0,1
2203107,Cristino Castro,PI,Nordeste,85.0,3.0,1
2203206,Curimatá,PI,Nordeste,81.77,27.0,2
2203230,Currais,PI,Nordeste,92.51,3.0,1
2203255,Curralinhos,PI,Nordeste,27.56,33.0,0
2203271,Curral Novo do Piauí,PI,Nordeste,48.35,38.0,0
2203305,Demerval Lobão,PI,Nordeste,73.32,28.0,2
2203354,Dirceu Arcoverde,PI,Nordeste,11.96,44.0,0
2203404,Dom Expedito Lopes,PI,Nordeste,76.47,18.0,1
2203420,Domingos Mourão,PI,Nordeste,82.22,8.0,1
2203453,Dom Inocêncio,PI,Nordeste,87.27,7.0,1
2203503,Elesbão Veloso,PI,Nordeste,51.08,46.0,0
2203602,Eliseu Martins,PI,Nordeste,65.85,14.0,2
2203701,Esperantina,PI,Nordeste,73.14,113.0,1
2203750,Fartura do Piauí,PI,Nordeste,52.0,12.0,0
2203800,Flores do Piauí,PI,Nordeste,43.26,32.0,0
2203859,Floresta do Piauí,PI,Nordeste,54.55,10.0,0
2203909,Floriano,PI,Nordeste,53.37,263.0,0
2204006,Francinópolis,PI,Nordeste,84.21,6.0,1
2204105,Francisco Ayres,PI,Nordeste,32.39,43.0,0
2204154,Francisco Macedo,PI,Nordeste,95.24,1.0,1
2204204,Francisco Santos,PI,Nordeste,48.78,25.0,0
2204303,Fronteiras,PI,Nordeste,96.63,3.0,1
2204352,Geminiano,PI,Nordeste,53.58,22.0,0
2204402,Gilbués,PI,Nordeste,39.24,86.0,0
2204501,Guadalupe,PI,Nordeste,68.56,41.0,2
2204550,Guaribas,PI,Nordeste,75.02,7.0,2
2204600,Hugo Napoleão,PI,Nordeste,81.48,10.0,2
2204659,Ilha Grande,PI,Nordeste,34.83,102.0,0
2204709,Inhuma,PI,Nordeste,67.52,42.0,2
2204808,Ipiranga do Piauí,PI,Nordeste,95.82,3.0,1
2204907,Isaías Coelho,PI,Nordeste,34.44,59.0,0
2205003,Itainópolis,PI,Nordeste,73.66,22.0,1
2205102,Itaueira,PI,Nordeste,85.89,9.0,1
2205151,Jacobina do Piauí,PI,Nordeste,84.31,8.0,1
2205201,Jaicós,PI,Nordeste,58.65,70.0,0
2205250,Jardim do Mulato,PI,Nordeste,77.0,8.0,1
2205276,Jatobá do Piauí,PI,Nordeste,95.24,2.0,1
2205300,Jerumenha,PI,Nordeste,75.3,14.0,2
2205359,João Costa,PI,Nordeste,97.14,1.0,1
2205409,Joaquim Pires,PI,Nordeste,81.28,35.0,1
2205458,Joca Marques,PI,Nordeste,43.8,27.0,0
2205508,José de Freitas,PI,Nordeste,42.98,264.0,0
2205516,Juazeiro do Piauí,PI,Nordeste,71.44,13.0,2
2205524,Júlio Borges,PI,Nordeste,100.0,0.0,1
2205532,Jurema,PI,Nordeste,98.36,1.0,1
2205540,Lagoinha do Piauí,PI,Nordeste,87.8,4.0,1
2205557,Lagoa Alegre,PI,Nordeste,58.87,40.0,0
2205565,Lagoa do Barro do Piauí,PI,Nordeste,59.52,34.0,2
2205573,Lagoa de São Francisco,PI,Nordeste,76.74,20.0,1
2205581,Lagoa do Piauí,PI,Nordeste,44.87,36.0,0
2205599,Lagoa do Sítio,PI,Nordeste,62.96,10.0,0
2205607,Landri Sales,PI,Nordeste,100.0,0.0,1
2205706,Luís Correia,PI,Nordeste,51.61,158.0,0
2205805,Luzilândia,PI,Nordeste,55.16,94.0,0
2205854,Madeiro,PI,Nordeste,55.88,45.0,0
2205904,Manoel Emídio,PI,Nordeste,82.37,13.0,2
2205953,Marcolândia,PI,Nordeste,89.64,15.0,1
2206001,Marcos Parente,PI,Nordeste,80.95,12.0,2
2206050,Massapê do Piauí,PI,Nordeste,60.63,17.0,0
2206100,Matias Olímpio,PI,Nordeste,52.04,55.0,0
2206209,Miguel Alves,PI,Nordeste,60.78,136.0,0
2206308,Miguel Leão,PI,Nordeste,84.62,2.0,2
2206357,Milton Brandão,PI,Nordeste,33.33,9.0,0
2206407,Monsenhor Gil,PI,Nordeste,42.48,74.0,0
2206506,Monsenhor Hipólito,PI,Nordeste,97.7,2.0,1
2206605,Monte Alegre do Piauí,PI,Nordeste,57.85,49.0,0
2206654,Morro Cabeça no Tempo,PI,Nordeste,19.39,62.0,0
2206670,Morro do Chapéu do Piauí,PI,Nordeste,40.04,47.0,0
2206696,Murici dos Portelas,PI,Nordeste,65.17,30.0,0
2206704,Nazaré do Piauí,PI,Nordeste,38.99,31.0,0
2206720,Nazária,PI,Nordeste,52.12,63.0,0
2206753,Nossa Senhora de Nazaré,PI,Nordeste,95.24,1.0,1
2206803,Nossa Senhora dos Remédios,PI,Nordeste,45.57,86.0,0
2206902,Novo Oriente do Piauí,PI,Nordeste,89.55,6.0,1
2206951,Novo Santo Antônio,PI,Nordeste,82.08,10.0,2
2207009,Oeiras,PI,Nordeste,72.5,95.0,2
2207108,Olho D'Água do Piauí,PI,Nordeste,85.71,3.0,1
2207207,Padre Marcos,PI,Nordeste,100.0,0.0,1
2207306,Paes Landim,PI,Nordeste,45.31,35.0,0
2207355,Pajeú do Piauí,PI,Nordeste,64.0,9.0,2
2207405,Palmeira do Piauí,PI,Nordeste,72.22,10.0,1
2207504,Palmeirais,PI,Nordeste,46.16,86.0,0
2207553,Paquetá,PI,Nordeste,49.8,18.0,0
2207603,Parnaguá,PI,Nordeste,47.34,65.0,0
2207702,Parnaíba,PI,Nordeste,38.45,1032.0,0
2207751,Passagem Franca do Piauí,PI,Nordeste,64.51,16.0,0
2207777,Patos do Piauí,PI,Nordeste,63.04,17.0,0
2207793,Pau D'Arco do Piauí,PI,Nordeste,51.85,14.0,0
2207801,Paulistana,PI,Nordeste,50.48,123.0,0
2207850,Pavussu,PI,Nordeste,90.0,4.0,1
2207900,Pedro II,PI,Nordeste,41.97,229.0,0
2207934,Pedro Laurentino,PI,Nordeste,47.35,13.0,0
2207959,Nova Santa Rita,PI,Nordeste,49.1,33.0,0
2208007,Picos,PI,Nordeste,54.92,265.0,0
2208106,Pimenteiras,PI,Nordeste,61.38,28.0,0
2208205,Pio IX,PI,Nordeste,58.16,84.0,0
2208304,Piracuruca,PI,Nordeste,82.48,70.0,1
2208403,Piripiri,PI,Nordeste,54.6,338.0,0
2208502,Porto,PI,Nordeste,36.04,103.0,0
2208551,Porto Alegre do Piauí,PI,Nordeste,64.29,15.0,2
2208601,Prata do Piauí,PI,Nordeste,47.92,27.0,0
2208650,Queimada Nova,PI,Nordeste,67.42,29.0,2
2208700,Redenção do Gurguéia,PI,Nordeste,80.52,15.0,1
2208809,Regeneração,PI,Nordeste,31.33,114.0,0
2208858,Riacho Frio,PI,Nordeste,92.42,5.0,1
2208874,Ribeira do Piauí,PI,Nordeste,54.84,14.0,0
2208908,Ribeiro Gonçalves,PI,Nordeste,85.24,14.0,1
2209005,Rio Grande do Piauí,PI,Nordeste,41.79,39.0,0
2209104,Santa Cruz do Piauí,PI,Nordeste,98.15,1.0,1
2209153,Santa Cruz dos Milagres,PI,Nordeste,68.17,15.0,2
2209203,Santa Filomena,PI,Nordeste,62.47,39.0,2
2209302,Santa Luz,PI,Nordeste,55.68,16.0,0
2209351,Santana do Piauí,PI,Nordeste,68.1,13.0,0
2209377,Santa Rosa do Piauí,PI,Nordeste,51.61,22.0,0
2209401,Santo Antônio de Lisboa,PI,Nordeste,55.69,15.0,0
2209450,Santo Antônio dos Milagres,PI,Nordeste,78.26,5.0,2
2209500,Santo Inácio do Piauí,PI,Nordeste,85.37,6.0,1
2209559,São Braz do Piauí,PI,Nordeste,66.39,23.0,2
2209609,São Félix do Piauí,PI,Nordeste,64.29,10.0,1
2209658,São Francisco de Assis do Piauí,PI,Nordeste,36.86,37.0,0
2209708,São Francisco do Piauí,PI,Nordeste,64.29,24.0,0
2209757,São Gonçalo do Gurguéia,PI,Nordeste,60.71,11.0,0
2209807,São Gonçalo do Piauí,PI,Nordeste,64.04,20.0,2
2209856,São João da Canabrava,PI,Nordeste,96.34,1.0,1
2209872,São João da Fronteira,PI,Nordeste,43.49,29.0,0
2209906,São João da Serra,PI,Nordeste,93.97,3.0,1
2209955,São João da Varjota,PI,Nordeste,86.96,3.0,1
2209971,São João do Arraial,PI,Nordeste,87.79,14.0,1
2210003,São João do Piauí,PI,Nordeste,65.25,89.0,0
2210052,São José do Divino,PI,Nordeste,92.65,5.0,1
2210102,São José do Peixe,PI,Nordeste,75.0,10.0,2
2210201,São José do Piauí,PI,Nordeste,97.06,1.0,1
2210300,São Julião,PI,Nordeste,87.93,7.0,1
2210359,São Lourenço do Piauí,PI,Nordeste,73.08,8.0,2
2210375,São Luis do Piauí,PI,Nordeste,61.11,7.0,2
2210383,São Miguel da Baixa Grande,PI,Nordeste,80.0,3.0,2
2210391,São Miguel do Fidalgo,PI,Nordeste,64.41,9.0,2
2210409,São Miguel do Tapuio,PI,Nordeste,45.19,57.0,0
2210508,São Pedro do Piauí,PI,Nordeste,67.15,64.0,2
2210607,São Raimundo Nonato,PI,Nordeste,73.25,115.0,2
2210623,Sebastião Barros,PI,Nordeste,50.0,28.0,0
2210631,Sebastião Leal,PI,Nordeste,76.83,13.0,1
2210656,Sigefredo Pacheco,PI,Nordeste,75.66,14.0,2
2210706,Simões,PI,Nordeste,86.04,29.0,1
2210805,Simplício Mendes,PI,Nordeste,67.45,40.0,2
2210904,Socorro do Piauí,PI,Nordeste,30.86,19.0,0
2210938,Sussuapara,PI,Nordeste,55.81,28.0,0
2210953,Tamboril do Piauí,PI,Nordeste,65.11,16.0,2
2210979,Tanque do Piauí,PI,Nordeste,50.0,10.0,0
2211001,Teresina,PI,Nordeste,57.27,3157.0,2
2211100,União,PI,Nordeste,35.21,338.0,0
2211209,Uruçuí,PI,Nordeste,31.54,200.0,0
2211308,Valença do Piauí,PI,Nordeste,42.13,114.0,0
2211357,Várzea Branca,PI,Nordeste,31.25,33.0,0
2211407,Várzea Grande,PI,Nordeste,76.19,10.0,2
2211506,Vera Mendes,PI,Nordeste,48.57,18.0,0
2211605,Vila Nova do Piauí,PI,Nordeste,100.0,0.0,1
2211704,Wall Ferraz,PI,Nordeste,54.29,16.0,0
2300101,Abaiara,CE,Nordeste,91.49,8.0,1
2300150,Acarape,CE,Nordeste,81.21,33.0,1
2300200,Acaraú,CE,Nordeste,97.72,20.0,1
2300309,Acopiara,CE,Nordeste,64.58,131.0,0
2300408,Aiuaba,CE,Nordeste,75.83,38.0,2
2300507,Alcântaras,CE,Nordeste,99.05,1.0,1
2300606,Altaneira,CE,Nordeste,88.52,13.0,1
2300705,Alto Santo,CE,Nordeste,94.15,11.0,1
2300754,Amontada,CE,Nordeste,82.29,122.0,1
2300804,Antonina do Norte,CE,Nordeste,94.51,5.0,1
2300903,Apuiarés,CE,Nordeste,74.45,35.0,1
2301000,Aquiraz,CE,Nordeste,83.99,173.0,1
2301109,Aracati,CE,Nordeste,91.16,76.0,1
2301208,Aracoiaba,CE,Nordeste,90.87,30.0,1
2301257,Ararendá,CE,Nordeste,99.34,1.0,1
2301307,Araripe,CE,Nordeste,77.22,65.0,1
2301406,Aratuba,CE,Nordeste,80.42,35.0,1
2301505,Arneiroz,CE,Nordeste,76.0,12.0,1
2301604,Assaré,CE,Nordeste,98.08,5.0,1
2301703,Aurora,CE,Nordeste,73.84,55.0,1
2301802,Baixio,CE,Nordeste,91.67,3.0,1
2301851,Banabuiú,CE,Nordeste,76.24,57.0,1
2301901,Barbalha,CE,Nordeste,87.92,86.0,1
2301950,Barreira,CE,Nordeste,91.15,27.0,1
2302008,Barro,CE,Nordeste,63.94,60.0,0
2302057,Barroquinha,CE,Nordeste,95.7,11.0,1
2302107,Baturité,CE,Nordeste,86.77,43.0,1
2302206,Beberibe,CE,Nordeste,81.6,127.0,1
2302305,Bela Cruz,CE,Nordeste,97.83,6.0,1
2302404,Boa Viagem,CE,Nordeste,90.36,39.0,1
2302503,Brejo Santo,CE,Nordeste,95.4,25.0,1
2302602,Camocim,CE,Nordeste,94.08,44.0,1
2302701,Campos Sales,CE,Nordeste,82.79,35.0,1
2302800,Canindé,CE,Nordeste,95.0,41.0,1
2302909,Capistrano,CE,Nordeste,87.35,23.0,1
2303006,Caridade,CE,Nordeste,98.73,2.0,1
2303105,Cariré,CE,Nordeste,98.77,2.0,1
2303204,Caririaçu,CE,Nordeste,82.61,60.0,1
